name,indiv_feature,global_feature,motion,category1,category2,category3,category4,category5,category6
101_s0109,0.7557479880656449,2.805657488248971,윙크,2048,512,2048,2,4,16
101_s0110,0.9031247099355642,1.058298830348645,머리 긁음,48,512,4,2,4,1024
101_s0111,-0.8705518010681134,0.3447971222802427,머리 긁음,48,512,4,2,4,1024
101_s0112,-2.0684282052730167,0.7226986660661401,몸 움직임,8,512,2,2,4,8
101_s0113,-1.8093666595623,0.3933647744642438,머리 긁음,48,512,4,2,4,1024
101_s0114,-1.9618056684913243,0.398347253801147,의자 흔듬,8,512,1,2,2,2048
101_s0115,-0.900928941210782,-0.3694309258764242,의자 흔듬,8,512,1,2,2,2048
101_s0116,-0.5592678670459977,-0.5311335591297618,끄덕거림,128,512,128,2048,2048,32
101_s0117,-0.6820230620476435,-0.7428349913475587,자세 바로잡기,2,512,2,2,4,8
101_s0118,-0.9198802412566875,-1.097045472601648,고개 움직임,128,512,128,2,4,16
101_s0119,-0.7697862843388579,-0.6975743984402566,몸 움직임,8,512,2,2,4,8
101_s0120,-0.2473334872712569,-0.7172581074637756,머리 긁음,48,512,4,2,4,1024
101_s0121,-0.0699735830507854,-0.8169885515294405,눈 비비기,48,2048,2048,2,4,1024
101_s0122,-0.145819449315225,-0.6774172660038354,고개 움직임,128,512,128,2,4,16
101_s0123,-0.7223133710137202,-0.8002672472507603,윙크,2048,512,2048,2,4,16
101_s0124,-0.3248556432322803,-0.7783642024504096,눈 비비기,48,2048,2048,2,4,1024
101_s0125,-0.9071229934206008,-0.0168022821879287,목 긁기,48,512,128,2,4,1024
101_s0126,-1.2394397388970797,0.0773915222432998,윙크,2048,512,2048,2,4,16
101_s0127,-1.3401962378313448,0.5119630935624706,입술 움직임,512,512,512,2,4,16
101_s0128,-0.3789241255604747,1.2663834719580678,귀 긁기,48,512,64,2,4,1024
101_s0129,1.0299542669593564,0.6450601930138973,장비 건듬,48,512,1,2,2,512
101_s0130,1.1408288017406425,0.5223572401729878,몸 움직임,8,512,2,2,4,8
101_s0131,1.282254222452683,0.7066945624725757,윙크,2048,512,2048,2,4,16
101_s0132,1.167497036041449,0.4439215016120248,팔 팔걸이 위로,16,512,2,2,4,8
101_s0133,1.0779069919636812,0.119290014303205,눈 비비기,48,2048,2048,2,4,1024
101_s0134,0.5259594857760208,-0.0829137024463364,장비 건듬,48,512,1,2,2,512
101_s0135,-1.0349564581840835,-0.0973220645104142,고개 앞으로,128,512,128,2,4,16
101_s0136,-0.8412161843770468,-0.009621458065471,윙크,2048,512,2048,2,4,16
101_s0137,-1.982313853147558,-0.7401869205267995,몸 움직임,8,512,2,2,4,8
101_s0138,-2.3835054516329213,-0.5760453961342992,눈 비비기,48,2048,2048,2,4,1024
101_s0139,-3.055214902447718,-0.0095505654594756,장비 건듬,48,512,1,2,2,512
101_s0140,-2.3957273733485187,-0.1807155800711217,고개 앞으로,128,512,128,2,4,16
101_s0141,-1.312654121230276,-0.0980884852564495,목 긁기,48,512,128,2,4,1024
101_s0142,-1.0057364833143323,0.6536365071792326,자세 바로잡기,2,512,2,2,4,8
101_s0143,-1.4846585512940065,0.8297715536440755,목 긁기,48,512,128,2,4,1024
101_s0144,-1.3306223865727602,1.049289260268303,몸 움직임,8,512,2,2,4,8
101_s0145,-0.5292908938074707,0.80549788657021,입술 움직임,512,512,512,2,4,16
101_s0146,-2.95772873619998,-0.8494255486754577,몸 움직임,8,512,2,2,4,8
101_s0147,0.0033959876324775,-0.3482855636965444,몸 움직임,8,512,2,2,4,8
101_s0148,-1.3528802602310357,-0.2876486311056345,입술 움직임,512,512,512,2,4,16
101_s0149,-0.9526725974314788,-0.918670074464534,입술 움직임,512,512,512,2,4,16
101_s0150,-0.629021586519669,-0.7172110466966707,몸 움직임,8,512,2,2,4,8
101_s0151,-0.4699659680577891,-0.7786750599913331,입술 움직임,512,512,512,2,4,16
101_s0152,-0.5018297825087221,-0.7760075596990836,몸 움직임,8,512,2,2,4,8
101_s0153,-0.7790707292650452,-0.7016213821099432,고개 움직임,128,512,128,2,4,16
101_s0154,-0.961830412695003,-0.5676655326131914,몸 움직임,8,512,2,2,4,8
101_s0155,-0.9595628406886898,-0.5206540081898763,입술 움직임,512,512,512,2,4,16
101_s0156,-0.33554679254625,-0.800540843752302,하품함,4,512,8,2,128,128
101_s0157,-0.8216122511786798,-0.4220199976353198,의자 흔듬,8,512,1,2,2,2048
101_s0158,-0.5216786038766053,-0.5767464071669481,몸 움직임,8,512,2,2,4,8
101_s0159,-0.4830085829312575,-0.5466490716926236,입술 움직임,512,512,512,2,4,16
101_s0160,1.230185370422327,-0.6323471645469495,몸 움직임,8,512,2,2,4,8
101_s0161,1.409689802139067,0.6386687334271219,입술 움직임,512,512,512,2,4,16
101_s0162,-0.3923917667091438,1.577930813350306,입술 움직임,512,512,512,2,4,16
101_s0163,-0.3215933745403188,1.5356628495210436,몸 움직임,8,512,2,2,4,8
101_s0164,-1.3745527197886456,1.3232498459022035,몸&고개 움직임,136,512,130,2,4,24
101_s0165,-2.2575712727405466,0.5880469911952677,입술 움직임,512,512,512,2,4,16
101_s0166,-2.5795036102374187,-0.1479904777845735,고개 움직임,128,512,128,2,4,16
101_s0167,-2.41900963132079,-0.5519077002567776,얼굴 찡그림,4,512,8,1024,1024,32
101_s0168,-2.126267530039717,-0.2382179680068654,얼굴 찡그림,4,512,8,1024,1024,32
101_s0169,-1.6575129568405436,0.1758639029548005,고개 앞으로,128,512,128,2,4,16
101_s0170,-1.4075967917624683,0.1050284823222216,몸 움직임,8,512,2,2,4,8
101_s0171,-0.2835434234942048,0.1886481048887648,의자 흔듬,8,512,1,2,2,2048
101_s0172,0.3322511385088486,-0.0224480224328323,입술 움직임,512,512,512,2,4,16
101_s0173,2.331012563815255,-1.0579782749260536,입술 움직임,512,512,512,2,4,16
101_s0174,1.3986990290619332,-0.4341813661349836,입술 움직임,512,512,512,2,4,16
101_s0175,1.2025566183264675,-0.5947511522435467,몸 움직임,8,512,2,2,4,8
101_s0176,1.3237448105922711,2.4576540116139163,몸 움직임,8,512,2,2,4,8
101_s0177,1.6716958702589986,2.2028921730694715,입술 움직임,512,512,512,2,4,16
101_s0178,1.7420702402590795,1.6179966387810765,의자 흔듬,8,512,1,2,2,2048
101_s0179,1.1543986225810166,-0.5400707650921887,몸 움직임,8,512,2,2,4,8
101_s0180,0.556570273508721,-0.7926801852159477,몸 움직임,8,512,2,2,4,8
101_s0181,0.7115639763255465,-0.1971218486774286,입술 움직임,512,512,512,2,4,16
101_s0182,1.3377762607456871,0.1079177307858151,얼굴 찡그림,4,512,8,1024,1024,32
101_s0183,-1.4325925674703943,-1.0178079898572527,몸 움직임,8,512,2,2,4,8
101_s0184,-2.1292102169869933,-1.4430572359957174,입술 움직임,512,512,512,2,4,16
101_s0185,-1.0826340702452868,-1.494103641586504,입술 움직임,512,512,512,2,4,16
101_s0186,0.1643708553816955,-1.4153172274932504,몸 움직임,8,512,2,2,4,8
101_s0187,1.4748924235196754,-0.298214488382694,몸 움직임,8,512,2,2,4,8
101_s0188,-0.0928915129842537,-0.5520508221982058,자세 바로잡기,2,512,2,2,4,8
101_s0189,0.4361837519703138,-0.5039843032648054,몸&고개 움직임,136,512,130,2,4,24
101_s0190,0.452162324196132,-0.4386396392122713,윙크,2048,512,2048,2,4,16
101_s0191,-0.1669554576294243,0.1936230703468203,입술 움직임,512,512,512,2,4,16
