name,indiv_feature,global_feature,motion,category1,category2,category3,category4,category5,category6
109_s0136,-0.0096384043503106,-1.127974712381184,입술 움직임,512,512,512,2,4,16
109_s0137,0.0010738857420806,-1.1631739339440688,몸 움직임,8,512,2,2,4,8
109_s0138,-0.212909286650603,-1.506884326739985,몸 움직임,8,512,2,2,4,8
109_s0139,-0.0193388355394196,-0.803188405788754,입술 움직임,512,512,512,2,4,16
109_s0140,-0.1013549763797246,-0.2365514467691975,몸 움직임,8,512,2,2,4,8
109_s0141,-0.1526289486868598,0.0492732840347626,고개 움직임,128,512,128,2,4,16
109_s0142,0.2440271521879476,-0.1440660473938226,머리카락 만짐,48,512,4,2,4,1024
109_s0143,0.5548475085248924,-1.0216325468541911,끄덕거림,128,512,128,2048,2048,32
109_s0144,-0.0809783029873127,-1.481417967895314,입술 핥기,512,512,512,2,4,16
109_s0145,-0.3718194482619924,-1.4272829391388842,입술 핥기 + 몸 움직임,520,512,514,2,4,24
109_s0146,-0.879532160869628,-1.5127622422497935,허리 핌,8,512,2,2,4,8
109_s0147,-0.88542016483657,-1.5800135763448524,입술 움직임,512,512,512,2,4,16
109_s0148,-0.3870295970505961,-1.763183088771857,입술 움직임,512,512,512,2,4,16
109_s0149,-0.5785339310227884,-1.0359565336460852,입술 움직임,512,512,512,2,4,16
109_s0150,-1.0324897389731094,-0.7666061637060304,팔 움직임,16,512,2,2,4,8
109_s0151,-1.3974635219547635,-0.2499607480310972,입술 핥기,512,512,512,2,4,16
109_s0152,-1.2777323544888894,0.5634694697450705,호출 버튼 누름,0,0,0,0,0,0
