name,indiv_feature,global_feature,motion,category1,category2,category3,category4,category5,category6
120_s0028,-1.6123983606797168,-1.2618523311711725,고개 움직임,128,512,128,2,4,16
120_s0029,-1.4740756112466458,-1.9538828573142657,고개 움직임,128,512,128,2,4,16
120_s0030,-1.4850862663791906,-1.4506392693334609,고개 움직임,128,512,128,2,4,16
120_s0031,-0.5146964394779253,-0.6137727932540924,고개 움직임,128,512,128,2,4,16
120_s0032,-0.4525210106551319,-0.5392957346067441,몸 움직임,8,512,2,2,4,8
120_s0033,-0.0896109925966024,-0.1932290941215204,입술 핥음,512,512,512,2,4,16
120_s0034,-0.2047625679433542,0.1178853233767859,고개 움직임,128,512,128,2,4,16
120_s0035,-0.188672949658852,0.6720811088311455,의자 흔듬,8,512,1,2,2,2048
120_s0036,-0.1030880451777588,0.5382650099555486,의자 흔듬,8,512,1,2,2,2048
120_s0037,-0.5811250792356705,0.2822212247362013,고개 움직임,128,512,128,2,4,16
120_s0038,-0.916998760363119,-0.3355718736028329,팔 움직임,16,512,2,2,4,8
120_s0039,-0.9289972132881944,-0.1773418554341414,의자 흔듬,8,512,1,2,2,2048
120_s0040,-0.9780865842101056,-0.7109551423815966,입술 핥음,512,512,512,2,4,16
120_s0041,-1.0134255082358912,-0.7721264650986723,의자 흔듬,8,512,1,2,2,2048
120_s0042,-1.5311721468995196,-0.6766207483016404,의자 흔듬,8,512,1,2,2,2048
120_s0043,-1.567345357163224,-0.668770693230182,끄덕거림,128,512,128,2048,2048,32
120_s0044,-1.4100129392574068,-0.9611366281299027,고개 움직임,128,512,128,2,4,16
120_s0045,-0.6646714807397793,-1.0510014573901718,팔 움직임,16,512,2,2,4,8
120_s0046,0.6472860878825552,-0.8730323772992004,의자 흔듬,8,512,1,2,2,2048
120_s0047,0.915280890022768,0.132639074010627,고개 흔듬,128,512,128,2,4,16
120_s0048,0.587145679605427,0.1838644383948428,의자 흔듬,8,512,1,2,2,2048
120_s0049,1.0306507260418512,7.404218103446783e-05,고개 움직임,128,512,128,2,4,16
120_s0050,-0.7245407226024521,-0.7811163974145648,고개 움직임,128,512,128,2,4,16
120_s0051,-0.7271999802059204,-0.8160451096343837,의자 흔듬,8,512,1,2,2,2048
120_s0052,-0.7853576747922211,-0.8958742725183961,고개 움직임,128,512,128,2,4,16
120_s0053,-0.9309229833068428,-0.7085569426897815,의자 흔듬,8,512,1,2,2,2048
120_s0054,-0.3653185051085377,-0.5661908668897027,몸 움직임,8,512,2,2,4,8
120_s0055,-0.3430159887683062,-0.551376473319241,입술 핥음,512,512,512,2,4,16
120_s0056,-0.6486336076433474,-0.0018327947530759,고개 움직임,128,512,128,2,4,16
120_s0057,-0.7528699868939039,-0.5207429910441495,몸 움직임,8,512,2,2,4,8
120_s0058,-0.7487550395160681,-1.096346337534375,자세 바로잡음,2,512,2,2,4,8
120_s0059,-0.9510271319006862,-0.9806387533856769,고개 움직임,128,512,128,2,4,16
120_s0060,-0.9654270270021296,-0.5687758298799875,웃음,4,512,8,256,256,32
120_s0061,-1.0034932539225143,-0.4302675035819923,몸 움직임,8,512,2,2,4,8
120_s0062,-0.8442365041114044,0.1521646846615407,의자 흔듬,8,512,1,2,2,2048
120_s0063,-0.2386185482537283,1.0805793448205867,몸 움직임,8,512,2,2,4,8
120_s0064,0.2832240434188711,0.9066863842151196,입술 움직임,512,512,512,2,4,16
120_s0065,0.3519914465491996,0.6273509442774994,몸 움직임,8,512,2,2,4,8
120_s0066,1.0991708770338269,0.2700335645355664,웃음,4,512,8,256,256,32
120_s0067,0.7406775044231936,0.2521991679760612,팔 움직임,16,512,2,2,4,8
120_s0068,1.2756325368325,0.1350924616637717,손 움직임,32,512,2,2,4,8
120_s0069,1.7605632776324147,-0.0022950343345033,고개 움직임,128,512,128,2,4,16
120_s0070,1.6153569983526612,0.0184023997186545,입 움직임,512,512,512,2,4,16
120_s0071,1.1858307575664844,-0.1479260196677384,입 움직임 & 고개 좌우로 흔듬,640,512,640,4,512,48
120_s0072,1.2836839018057442,-0.0561100517588463,고개 움직임,128,512,128,2,4,16
120_s0073,0.6704652313378285,-0.3138243022246365,웃음,4,512,8,256,256,32
120_s0074,0.6162101949970687,-0.3712568070069767,몸 뒤로 움직임,8,512,2,2,4,8
120_s0075,0.6165149212493742,-0.7042266697212415,고개 움직임,128,512,128,2,4,16
120_s0076,0.6259915529093869,-0.7656933088632355,팔 움직임,16,512,2,2,4,8
120_s0077,0.7278790105268105,-0.3743005872556809,팔 움직임 & 몸 앞으로 움직임,2,512,2,2,4,8
120_s0078,0.8371254639491853,-0.3064506920403904,고개 움직임,128,512,128,2,4,16
120_s0079,1.06057976657965,0.3981774313763052,고개 움직임,128,512,128,2,4,16
120_s0080,0.9220630959184848,0.8127017384797863,입 움직임,512,512,512,2,4,16
120_s0081,0.9415702052664816,0.8170604476583939,손 움직임,32,512,2,2,4,8
120_s0082,1.3321057417283275,1.617651922712262,손 움직임 & 몸 뒤로 움직임,40,512,2,2,4,8
120_s0083,1.5669646893173843,0.5902539592566298,손 움직임,32,512,2,2,4,8
120_s0084,1.2494326596216454,-0.485650670347971,입 움직임,512,512,512,2,4,16
120_s0085,1.1355921597159706,-0.4086515057808239,자세 바로잡음,2,512,2,2,4,8
120_s0086,0.4354858622408156,-0.4497361780799832,몸 앞으로 움직임,8,512,2,2,4,8
120_s0087,-0.4221918744128806,-0.6847888866152955,웃음,4,512,8,256,256,32
120_s0088,-0.6239295098230854,-0.6892740768213759,몸 뒤로 움직임,8,512,2,2,4,8
120_s0089,-0.261003354764863,-0.6399033032593149,뒷목 만짐,48,512,128,2,4,1024
120_s0090,1.479484292292298,0.2136562411068519,얼굴 움직임,4,512,8,2,4,16
120_s0091,2.0434235620302257,0.4532539541084873,놀란 표정 & 고개 움직임,132,512,136,66,68,48
120_s0092,2.238576322551349,0.8144045322532935,고개 움직임,128,512,128,2,4,16
120_s0093,1.825518553015346,1.4236912027336044,입 움직임,512,512,512,2,4,16
120_s0094,1.274429155183988,1.011427098976809,의자 흔듬,8,512,1,2,2,2048
120_s0095,-0.595339938992792,-0.862272226542281,의자 흔듬,8,512,1,2,2,2048
120_s0096,-0.017144929401146,-0.9651697161661824,고개 움직임,128,512,128,2,4,16
120_s0097,-0.2133043857867845,-0.995522166941232,의자 흔듬,8,512,1,2,2,2048
120_s0098,-0.1975557324897856,-0.8843601987769939,의자 흔듬,8,512,1,2,2,2048
120_s0099,-1.361919591039253,-0.9587215873385956,고개 움직임,128,512,128,2,4,16
120_s0100,-1.466610444539339,-1.133850205757708,몸 앞으로 움직임,8,512,2,2,4,8
120_s0101,-1.734490915746992,-0.969085903496322,고개 움직임,128,512,128,2,4,16
120_s0102,-1.5008569365513205,-0.8164656374756688,몸 뒤로 움직임,8,512,2,2,4,8
120_s0103,-1.1988150923123586,-0.9823095535009956,팔 움직임,16,512,2,2,4,8
120_s0104,-0.573565383189717,-0.8440087063302014,의자 흔듬,8,512,1,2,2,2048
120_s0105,0.4455785188622462,-0.8312250671130365,고개 움직임,128,512,128,2,4,16
120_s0106,1.2182626866265307,0.1265393657560206,팔 팔걸이 위로,16,512,2,2,4,8
120_s0107,1.4728198838068367,0.2452574025890837,입 움직임,512,512,512,2,4,16
120_s0108,1.3824561470556664,0.1242782430943365,고개 움직임,128,512,128,2,4,16
120_s0109,1.02528529710324,-0.0068934673451766,입 움직임,512,512,512,2,4,16
120_s0110,1.2792773568394598,-0.4943420717130289,입 움직임,512,512,512,2,4,16
120_s0111,1.152983044625886,-0.5671725324007532,팔 움직임,16,512,2,2,4,8
120_s0112,1.376266032785732,-0.3634659800009244,의자 흔듬,8,512,1,2,2,2048
120_s0113,1.086203779504569,0.7285763741749777,어깨 움직임,16,512,2,2,4,8
120_s0114,0.66687620218609,0.5997551745661603,팔 & 고개 움직임,144,512,130,2,4,24
120_s0115,0.9414030797161168,0.6660920028809915,눈썹 움직임,2048,512,2048,2,4,16
120_s0116,1.2800241356231856,0.5220001462165499,입 움직임,512,512,512,2,4,16
120_s0117,0.5337408682360922,1.2659115819599085,고개 움직임,128,512,128,2,4,16
120_s0118,0.2943502912109763,-0.0865609787328493,의자 흔듬,8,512,1,2,2,2048
120_s0119,0.1490931801106497,-0.8663567437416506,웃음,4,512,8,256,256,32
120_s0120,0.3195858124780644,-0.7037319384842814,고개 움직임,128,512,128,2,4,16
120_s0121,-0.1912044806088322,-0.73140578855759,의자 흔듬,8,512,1,2,2,2048
120_s0122,-0.8042090786314986,-0.8064594414080185,몸 움직임,8,512,2,2,4,8
120_s0123,-0.5853144243387891,-0.237954050123727,몸 움직임,8,512,2,2,4,8
120_s0124,-0.6400143745673618,-0.1935558436667797,팔 움직임,16,512,2,2,4,8
120_s0125,-0.6758564889903436,-0.1351486767112005,의자 흔듬,8,512,1,2,2,2048
120_s0126,-0.7161720858817996,-0.0998147409075947,입술 핥음,512,512,512,2,4,16
120_s0127,-0.4841201544799944,0.1287317671225956,의자 흔듬,8,512,1,2,2,2048
120_s0128,-0.8812222169023897,-0.1394591710172771,몸 앞뒤로 움직임 & 팔 책상 위로,24,512,2,2,4,8
120_s0129,-0.8176353021056829,0.0742110196213932,몸 & 손 움직임,40,512,2,2,4,8
120_s0130,-0.5252721248329065,-0.2332457149675171,손 움직임,32,512,2,2,4,8
120_s0131,-0.5387869315055038,-0.3668213879332456,웃음,4,512,8,256,256,32
120_s0132,-0.5582761844737736,-0.3772909237353818,의자 흔듬,8,512,1,2,2,2048
120_s0133,0.0521438361932652,-0.0468055988847572,손 움직임,32,512,2,2,4,8
120_s0134,0.161722293478474,0.1378815534975613,의자 흔듬,8,512,1,2,2,2048
120_s0135,0.1455123867771462,0.2258733025036792,입 움직임,512,512,512,2,4,16
120_s0136,0.3648353987420926,0.2846379507058095,고개 움직임,128,512,128,2,4,16
120_s0137,0.7709935165575007,0.9295019123585492,고개 움직임,128,512,128,2,4,16
120_s0138,0.9128948944882024,0.8028956342849496,손 움직임,32,512,2,2,4,8
120_s0139,0.4598474936849169,0.4143960899532753,고개 움직임,128,512,128,2,4,16
120_s0140,-0.0266146366980133,0.4883022170377066,고개 움직임,128,512,128,2,4,16
120_s0141,-0.5559970970458816,0.0920375876525449,손 움직임,32,512,2,2,4,8
120_s0142,-0.3504256109060134,0.1952492302497764,몸 앞으로 움직임,8,512,2,2,4,8
120_s0143,-0.9003569738473188,-0.1977858888995844,몸 움직임,8,512,2,2,4,8
120_s0144,-0.6946400226602389,1.151158352463149,고개 움직임,128,512,128,2,4,16
120_s0145,-0.5767450709877775,1.4191338414832817,자세 바로잡음,2,512,2,2,4,8
120_s0146,0.743680277582668,2.233052801101346,의자 흔듬,8,512,1,2,2,2048
120_s0147,0.8081051230172789,2.0375836451480245,어깨 움직임,16,512,2,2,4,8
120_s0148,-0.5056961021127861,0.6597846795685061,입술 핥음,512,512,512,2,4,16
120_s0149,-0.4050016602265918,0.4854792858546034,팔 움직임,16,512,2,2,4,8
120_s0150,-1.2530276370910685,-0.8245070427918618,몸 움직임,8,512,2,2,4,8
120_s0151,-1.6748075591990417,-1.1749169699134154,고개 움직임,128,512,128,2,4,16
120_s0152,-1.464073848147443,-1.192789537080329,팔 움직임,16,512,2,2,4,8
120_s0153,-1.4392909054117788,-1.1367644384158886,입술 움직임,512,512,512,2,4,16
120_s0154,-1.06335648018754,-0.9525161883590376,의자 흔듬,8,512,1,2,2,2048
120_s0155,-0.808422920694974,-1.1168190974138918,입 움직임,512,512,512,2,4,16
120_s0156,-0.8284139351665913,-1.1558014628396145,손 & 팔 움직임,48,512,2,2,4,8
120_s0157,-0.5862719035108088,-1.0907741682214616,고개 움직임,128,512,128,2,4,16
120_s0158,0.3550702877576419,-0.800998609589074,손 움직임,32,512,2,2,4,8
120_s0159,-0.0105654725291578,-1.0027813160923214,손 움직임,32,512,2,2,4,8
120_s0160,0.1147115271012705,-0.3506659669852167,손 움직임,32,512,2,2,4,8
120_s0161,-0.3394142404037454,0.1111305671244931,손 움직임,32,512,2,2,4,8
120_s0162,-0.40339907555331,0.1678532822777206,의자 흔듬,8,512,1,2,2,2048
120_s0163,-0.8729451532939729,0.1538664418342671,웃음,4,512,8,256,256,32
120_s0164,-0.8094840995315673,-0.3688608827262226,몸 앞으로 움직임,8,512,2,2,4,8
120_s0165,-0.9072073998047628,0.2635055740220426,몸 앞뒤로 움직임,8,512,2,2,4,8
120_s0166,-0.8621269848764819,1.0301570205650188,팔 움직임,16,512,2,2,4,8
120_s0167,-0.0776896886065293,1.394403375245767,입 움직임,512,512,512,2,4,16
120_s0168,0.3891621802087116,1.6498921077408848,고개 움직임,128,512,128,2,4,16
120_s0169,1.2705090289686014,2.2990509774649235,몸 뒤로 움직임,8,512,2,2,4,8
120_s0170,1.0867883611502736,2.233552972685906,몸 & 팔 움직임,24,512,2,2,4,8
120_s0171,-0.3102403035569466,1.0147790265107106,눈썹 움직임,2048,512,2048,2,4,16
120_s0172,-0.4358514219431964,0.49319464313699,입술 핥음,512,512,512,2,4,16
120_s0173,-0.0530140429360087,0.24175174070795,팔 움직임,16,512,2,2,4,8
120_s0174,0.0184181987968545,0.1170013996801134,고개 움직임,128,512,128,2,4,16
120_s0175,-0.1611489673804306,-0.0292449884299839,팔 움직임,16,512,2,2,4,8
120_s0176,-0.4905301587908622,0.2418420456211698,고개 움직임,128,512,128,2,4,16
120_s0177,-0.8806421460412077,0.6781223780258273,고개 움직임,128,512,128,2,4,16
120_s0178,-0.7011191860734509,0.550779270247837,팔 움직임,16,512,2,2,4,8
120_s0179,-0.5284403957314429,0.3045126421339614,고개 움직임,128,512,128,2,4,16
120_s0180,0.2203910358451393,0.4767569091562257,팔 움직임,16,512,2,2,4,8
120_s0181,0.7187505189532739,0.1529921337945214,몸 뒤로 움직임,8,512,2,2,4,8
120_s0182,0.7024280580377931,0.4156856271975773,몸 & 팔 움직임,24,512,2,2,4,8
120_s0183,0.5014311073352353,1.711103036005252,팔 움직임,16,512,2,2,4,8
120_s0184,-0.7091054229580359,1.3918518380230664,고개 움직임,128,512,128,2,4,16
120_s0185,-1.0240558746980517,-1.255029808696921,의자 흔듬,8,512,1,2,2,2048
120_s0186,-0.9836843516075882,-0.8980734727349066,팔 움직임,16,512,2,2,4,8
120_s0187,-1.191817808499502,-0.6870541407235217,고개 움직임,128,512,128,2,4,16
120_s0188,-1.127382561785989,-0.7677422985006281,입술 핥음,512,512,512,2,4,16
120_s0189,-0.4430690304679857,-0.7122353181903035,어깨 움직임,16,512,2,2,4,8
120_s0190,0.6342114012003756,-0.6013462589311241,몸 움직임,8,512,2,2,4,8
120_s0191,-0.2046347140182588,0.7842086125943417,몸 & 팔 움직임,24,512,2,2,4,8
120_s0192,-0.1628907160452949,0.7261753043931133,입 움직임,512,512,512,2,4,16
120_s0193,-1.7701974814736277,0.5738797814412078,고개 움직임,128,512,128,2,4,16
120_s0194,-1.3996324573743697,0.531048704649564,팔 움직임,16,512,2,2,4,8
120_s0195,0.3144354556128102,0.3352429440760205,고개 움직임,128,512,128,2,4,16
120_s0196,0.0505632173221802,0.3247310689414601,입술 핥음,512,512,512,2,4,16
120_s0197,-1.1799696600010343,-0.2495927320261152,고개 움직임,128,512,128,2,4,16
120_s0198,-0.7898793541843159,-0.0770524464066019,의자 흔듬,8,512,1,2,2,2048
120_s0199,-1.1824954560715848,0.0951826602870077,고개 움직임,128,512,128,2,4,16
120_s0200,-0.8484940523168936,0.1296321599371052,몸 움직임,8,512,2,2,4,8
120_s0201,-0.53537105529302,0.0375365316840582,고개 움직임,128,512,128,2,4,16
120_s0202,-0.5207270290530589,0.172168211146854,입 움직임,512,512,512,2,4,16
120_s0203,-0.5356958526299516,0.1948595205877318,몸 & 팔 움직임,24,512,2,2,4,8
120_s0204,0.5226277088039716,0.6947104162938873,의자 흔듬,8,512,1,2,2,2048
120_s0205,0.5282027488844817,0.6753257101894726,고개 움직임,128,512,128,2,4,16
120_s0206,0.3657007380639775,0.5826377464138229,팔 툼직임,16,512,2,2,4,8
120_s0207,0.415148823106516,0.5435270805129038,입술 핥음,512,512,512,2,4,16
120_s0208,0.3511337377734354,0.5286729344481602,고개 움직임,128,512,128,2,4,16
120_s0209,1.3342581102884703,0.7940652474208056,손 움직임,32,512,2,2,4,8
120_s0210,0.995835333896714,1.0515840380922783,고개 움직임,128,512,128,2,4,16
120_s0211,1.1220945941002254,0.7020764676140537,고개 움직임,128,512,128,2,4,16
120_s0212,0.7516996979728849,-0.1075689317146127,입 움직임,512,512,512,2,4,16
120_s0213,-0.0911018448592591,-1.5567924725639075,고개 움직임,128,512,128,2,4,16
120_s0214,-0.2327457582744997,-1.5393590506271089,고개 움직임,128,512,128,2,4,16
120_s0215,-0.5272121983027536,-1.2560868588023957,손 움직임,32,512,2,2,4,8
120_s0216,-1.0996055745929754,-0.7172680244954969,의자 흔듬,8,512,1,2,2,2048
120_s0217,0.8640856825074085,-0.63966069627721,몸 뒤로 움직임,8,512,2,2,4,8
120_s0218,0.9229298887356876,-0.7512024899527403,팔 움직임,16,512,2,2,4,8
120_s0219,0.964097092840975,-0.8901973043258631,입술 핥음,512,512,512,2,4,16
120_s0220,1.873621419498781,-0.5525849675601224,고개 움직임,128,512,128,2,4,16
120_s0221,2.1534273756336724,-0.4771235142073727,고개 움직임,128,512,128,2,4,16
120_s0222,2.1717056139747664,-1.1260093888826317,팔 움직임,16,512,2,2,4,8
120_s0223,1.9614046907492133,-0.6918787618500231,팔 움직임,16,512,2,2,4,8
120_s0224,1.0409912978262017,-0.2050725680105467,의자 흔듬,8,512,1,2,2,2048
120_s0225,0.5071876363612017,-0.3357802391665678,팔 움직임,16,512,2,2,4,8
120_s0226,0.7926159689549876,0.0952997325072053,몸 움직임,8,512,2,2,4,8
120_s0227,0.7619400758979089,0.5730817644223565,팔 움직임,16,512,2,2,4,8
120_s0228,-0.1091512994164268,-1.1064918238385186,고개 움직임,128,512,128,2,4,16
120_s0229,-0.3737050419871265,-1.0640768571922927,고개 움직임,128,512,128,2,4,16
120_s0230,-0.4244050014983391,-1.0444381645160428,입술 움직임,512,512,512,2,4,16
120_s0231,0.404167786683076,-0.796462770709407,손 움직임,32,512,2,2,4,8
120_s0232,0.6221470571754704,-1.052682450270324,고개 움직임,128,512,128,2,4,16
120_s0233,0.3483243177632961,-0.5597503622925583,고개 움직임,128,512,128,2,4,16
120_s0234,0.7184156815923203,0.0463944999589643,자세 바로잡음,2,512,2,2,4,8
120_s0235,0.1787243398785886,0.8797755098215565,입술 핥음,512,512,512,2,4,16
120_s0236,1.1278758284157298,1.0754904593367645,의자 흔듬,8,512,1,2,2,2048
120_s0237,1.528280601083987,-0.0320992095296087,팔 & 고개 움직임,144,512,130,2,4,24
120_s0238,0.7109999533069862,-0.0615439422244359,의자 흔듬,8,512,1,2,2,2048
120_s0239,-0.2492896287497689,0.1992384560787468,몸 앞으로 움직임,8,512,2,2,4,8
120_s0240,-0.3544858479460462,0.7688518458369159,하품함,4,512,8,2,128,128
120_s0241,0.2993264984397986,1.1864579719016957,몸 & 팔 움직임,24,512,2,2,4,8
120_s0242,0.55923578089211,1.0619054286990492,고개 움직임,128,512,128,2,4,16
120_s0243,0.8853759622294042,0.3949562712226523,고개 움직임,128,512,128,2,4,16
120_s0244,1.5385431950520647,0.0954119029214322,고개 움직임,128,512,128,2,4,16
120_s0245,-1.336588443817608,-0.5034289997586069,고개 움직임,128,512,128,2,4,16
120_s0246,-1.2956970445546971,-0.8634379321640542,입 움직임,512,512,512,2,4,16
120_s0247,-1.33631183196687,-0.957450673643705,코 만짐,48,512,1024,2,4,1024
120_s0248,-1.1415083292772132,-0.8987090261101752,몸 & 팔 움직임,24,512,2,2,4,8
120_s0249,-1.4958495908161245,-0.7802022109621505,고개 움직임,128,512,128,2,4,16
120_s0250,-1.6651129388296455,-1.7523643392493469,의자 흔듬,8,512,1,2,2,2048
120_s0251,-0.9044397211484182,-1.4934183634789642,몸 & 팔 움직임,24,512,2,2,4,8
120_s0252,1.4856082194278313,0.3860446464455622,의자 흔듬,8,512,1,2,2,2048
120_s0253,1.4209121560317193,0.8521087462452064,고개 움직임,128,512,128,2,4,16
120_s0254,0.938708104541108,1.3100080944832488,코 만짐,48,512,1024,2,4,1024
120_s0255,0.6579688922960739,1.103199680783687,고개 움직임,128,512,128,2,4,16
120_s0256,0.5559840202880891,0.8967861441495173,입술 핥음,512,512,512,2,4,16
120_s0257,0.7772641870477577,0.6557508561340551,입 움직임,512,512,512,2,4,16
120_s0258,-0.0155787013505588,0.6009817466920451,의자 흔듬,8,512,1,2,2,2048
120_s0259,-0.9694644592461192,0.3059421318317071,고개 움직임,128,512,128,2,4,16
120_s0260,-0.6059544405938744,0.7546053553139741,의자 흔듬,8,512,1,2,2,2048
120_s0261,0.0133900776006639,0.6257162495615032,고개 움직임,128,512,128,2,4,16
120_s0262,-0.1337620849748829,0.5302602464493694,몸 앞으로 움직임,8,512,2,2,4,8
120_s0263,0.1592855186078477,-0.2594124913353294,고개 움직임,128,512,128,2,4,16
120_s0264,-0.4912606287691591,-0.574675739742036,몸 뒤로 움직임,8,512,2,2,4,8
120_s0265,-0.4088197637758451,-0.4951025457383839,의자 흔듬,8,512,1,2,2,2048
120_s0266,-0.7753961113878746,0.4707871320384246,몸 앞으로 움직임,8,512,2,2,4,8
120_s0267,-0.0013849957976593,2.0156243049442746,몸 뒤로 움직임,8,512,2,2,4,8
120_s0268,-1.2650663737085404,-0.425943781325093,의자 흔듬,8,512,1,2,2,2048
120_s0269,-0.9306619279503024,-0.7022016873742405,고개 움직임,128,512,128,2,4,16
120_s0270,-0.4323965293682605,-0.4975854562900451,의자 흔듬,8,512,1,2,2,2048
120_s0271,-0.4324780334414067,-0.4764676691544409,입술 핥음,512,512,512,2,4,16
120_s0272,1.0167582795119514,0.0892889200849089,의자 흔듬,8,512,1,2,2,2048
120_s0273,1.0786964524572085,0.2542031116480779,의자 흔듬,8,512,1,2,2,2048
120_s0274,0.9511398244931424,0.2313080515878784,의자 흔듬,8,512,1,2,2,2048
120_s0275,0.450823395055288,0.1810643489792472,의자 흔듬,8,512,1,2,2,2048
120_s0276,-1.0422335888012335,-0.8311795386643475,고개 움직임,128,512,128,2,4,16
120_s0277,-1.157489030562136,-1.1356881838375967,의자 흔듬,8,512,1,2,2,2048
120_s0278,-1.2304418839585536,-1.278964082351149,뒷목 만짐,48,512,128,2,4,1024
120_s0279,-1.116279651680121,-1.539492895780374,입술 핥음,512,512,512,2,4,16
120_s0280,-1.2780164345525644,-1.8551924569805016,몸 앞으로 움직임,8,512,2,2,4,8
120_s0281,-1.324563107643085,-1.873996836121362,몸 뒤로 움직임,8,512,2,2,4,8
120_s0282,-1.3325803063630095,-1.8780235527301368,어깨 움직임,16,512,2,2,4,8
120_s0283,-1.3149694818546904,-1.8121804441210152,하품함,4,512,8,2,128,128
120_s0284,-1.260670176012456,-1.3416724231561663,의자 흔듬,8,512,1,2,2,2048
120_s0285,1.860974290401396,1.549132809021521,의자 흔듬,8,512,1,2,2,2048
120_s0286,1.6176859998529487,1.7689274636384853,몸 움직임,8,512,2,2,4,8
120_s0287,1.3253749593169035,1.7756351883414416,의자 흔듬,8,512,1,2,2,2048
120_s0288,0.961233062435751,1.3910917732187558,고개,0,0,128,0,0,0
120_s0289,0.1284004322511933,0.6494299578041866,입술 움직임,512,512,512,2,4,16
120_s0290,-0.2366549967551335,0.3824489974706385,의자 흔듬,8,512,1,2,2,2048
120_s0291,-0.1252286573756917,0.4708923860778963,몸 좌우로 움직임,8,512,2,2,4,8
120_s0292,0.1446168432952004,0.4346155096815589,팔 책상 위로,16,512,2,2,4,256
120_s0293,1.4593124165120437,1.3485374087813058,의자 흔듬,8,512,1,2,2,2048
120_s0294,2.460037818656009,2.774465679416644,의자 흔듬,8,512,1,2,2,2048
120_s0295,2.202921800423399,3.6444722972854313,고개 움직임,128,512,128,2,4,16
120_s0296,1.6850459611808113,3.22423295278174,혀 낼름거림,512,512,512,2,4,16
120_s0297,0.6378919437650947,2.7390974690477776,몸 움직임,8,512,2,2,4,8
120_s0298,0.8118692944329562,1.4994871148410056,코 만짐,48,512,1024,2,4,1024
120_s0299,1.1746708785187685,1.5091768101516954,의자 흔듬,8,512,1,2,2,2048
120_s0300,1.4719124044402396,0.7056932306456244,손 움직임,32,512,2,2,4,8
120_s0301,1.8348864968938725,0.8878210581497299,몸 앞으로 움직임,8,512,2,2,4,8
120_s0302,1.0180010779544402,1.1083289771795963,몸 움직임,8,512,2,2,4,8
120_s0303,0.8466282096722182,2.451491855811711,고개 움직임,128,512,128,2,4,16
120_s0304,0.954504549624168,2.264181333145905,몸 움직임,8,512,2,2,4,8
120_s0305,0.7517800600264106,1.8323938383242335,의자 흔듬,8,512,1,2,2,2048
120_s0306,0.2529844192766131,0.4963566273885958,팔 팔걸이 위로,16,512,2,2,4,8
120_s0307,0.1121286997732321,-0.7833283582953642,의자 흔듬,8,512,1,2,2,2048
