name,indiv_feature,global_feature,motion,category1,category3
221_s0048,-0.0501032838600354,0.1596433655616242,의자 좌우 움직임,8,2
221_s0049,0.8401855569171742,-0.1958856191985299,팔 책상 위로 올림,16,2
221_s0050,-0.5397007845185063,-0.1722016589240589,손 꼼지락,32,2
221_s0051,-0.6551832588417416,-0.0860216233803737,상체 움직임,8,2
221_s0052,-0.98550450660684,-0.0878785556954185,입 움직임,512,512
221_s0053,-1.148377439814641,0.0311424448783736,어깨 움직임,16,2
221_s0054,-1.1414094170943738,-0.2615142064222878,손 꼼지락,32,2
221_s0055,-0.7831796696911942,-0.4408099556619715,상체 움직임,8,2
221_s0056,-0.9561977600715372,0.4339582131508736,고개 움직임,128,128
221_s0057,-0.6009945217101658,0.6868461599429934,미소,512,512
221_s0058,-0.592057172693651,2.127868629847501,상체 움직임,8,2
221_s0059,-0.6946819116757901,2.0054505509644303,손 꼼지락,32,2
221_s0060,-0.4499983708410494,1.6305322668470326,시선 아래,2048,2048
221_s0061,-0.2443519986368946,0.3475774020781626,손 꼼지락,32,2
221_s0062,-0.0379306516777527,0.2671462781164636,팔 뻗음,16,2
221_s0063,-0.0555636130595968,-0.5640323899902212,팔 움직임,16,2
221_s0064,0.0305321925669693,-1.1588491967801795,"상체 움직임, 팔 움직임",24,2
221_s0065,-0.35326171049035,-0.7932235341960813,손으로 눈 만짐,48,2048
221_s0066,-0.7904765651199762,-0.4174413519504439,팔 움직임,16,2
221_s0067,-0.6954082528151909,-0.323788711953635,하품,4,8
221_s0068,-1.9342358558888304,1.7073088641853194,손으로 눈 만짐,48,2048
221_s0069,-3.5398026410762933,2.4152218485062518,상체 움직임,8,2
221_s0070,-4.034491630838946,2.850185258367842,상체 뒤로 움직임,8,2
221_s0071,-3.552664275846927,3.3348590080374296,팔 뻗음,16,2
221_s0072,-3.1676484655988992,3.1992368012552803,끄덕임,128,128
221_s0073,-1.443107881146463,2.0897026803041925,고개 움직임,128,128
221_s0074,0.2500979475359594,1.9115285965422693,손 꼼지락,32,2
221_s0075,1.0938379656522983,0.0334730414852882,의자 움직임,8,2
221_s0076,0.5664018392445004,-0.1242040360854184,"손 꼼지락, 의자 움직임",40,2
221_s0077,0.816298057279266,0.5173197844843936,손 꼼지락,32,2
221_s0078,0.3942898772025474,0.6532050389193067,의자 움직임,8,2
221_s0079,0.2604721126375699,0.4760885586629668,고개 움직임,128,128
221_s0080,0.4061992544057784,-0.4404989771490653,자세 변경,2,2
221_s0081,0.7087070111925535,0.0109072190674952,상체 움직임,8,2
221_s0082,0.7101983673085139,1.7800266786979009,상체 움직임,8,2
221_s0083,0.6654890446301551,1.9892536654019373,의자 움직임,8,2
221_s0084,0.1530492208539031,-0.4268085197428622,의자 움직임,8,2
221_s0085,-0.5701327174631883,-1.7422804923740172,입 움직임,512,512
221_s0086,0.6873288492515173,-0.3510449082023082,팔 책상 위로 올림,16,2
221_s0087,0.1455133685239564,-0.6510115986449642,입 움직임,512,512
221_s0088,0.0937360257356818,-0.7764874015700701,팔 움직임,16,2
221_s0089,0.2724138290932066,-0.1509022163696081,팔 움직임,16,2
221_s0090,0.9922279112666847,-0.499688597331353,의자 움직임,8,2
221_s0091,0.5093595800051404,0.0890401488699291,손 꼼지락,32,2
221_s0092,0.2967987258354951,0.4366463074979527,시선 아래,2048,2048
221_s0093,1.6632075685070835,-1.4200069591954678,고개 움직임,128,128
221_s0094,1.7550902562901716,-1.458062298456163,손으로 목 만짐,48,128
221_s0095,-0.1440748033818749,0.6084664525083378,"눈 감음, 상체 움직임",2056,2050
221_s0096,-0.6162632948042888,0.0138200152356584,상체 움직임,8,2
221_s0097,-0.6027313925463731,0.0190084821699422,팔 뻗음,16,2
221_s0098,-0.2086770945329017,-0.0246651596328816,"하품, 팔 움직임",20,10
221_s0099,-0.759195364463669,0.2730746006718283,손 꼼지락,32,2
221_s0100,-0.7650107535662912,-0.2660986646877162,손으로 턱 만짐,48,16
221_s0101,-0.5691946082936359,-0.1121881064599624,손 꼼지락,32,2
221_s0102,1.1133717261017868,-1.1794678513924517,손 꼼지락,32,2
221_s0103,1.1071207186561447,-0.4891776892548379,상체 움직임,8,2
221_s0104,1.3772131590114256,-0.2633875208172361,의자 움직임,8,2
221_s0105,0.1388081527423154,-0.0432920753252518,의자 움직임,8,2
221_s0106,0.1320052628347776,-0.0785111439117629,의자 움직임,8,2
221_s0107,1.3204053064096173,-0.5700434309254233,손 꼼지락,32,2
221_s0108,1.2558425956301773,-1.510835128067837,상체 움직임,8,2
221_s0109,1.0590705927362236,-1.8669617357144372,시선 아래,2048,2048
221_s0110,1.167316993807004,-0.7341399733514603,고개 움직임,128,128
221_s0111,1.2668183146850374,-1.2827114545352494,손 꼼지락,32,2
221_s0112,1.1548275796990777,-1.3423546934873898,의자 움직임,8,2
221_s0113,1.0489789943690069,-0.6510945484013562,고개 움직임,128,128
221_s0114,0.5457301512763845,-0.4955808225422835,상체 움직임,8,2
221_s0115,0.2252515619657346,0.7186985749385689,상체 움직임,8,2
221_s0116,-0.8333090044036702,0.7768176773297734,손 꼼지락,32,2
221_s0117,-0.9624571914839548,0.1288830701213789,상체 움직임,8,2
221_s0118,0.5644857737638784,-0.952599986423668,고개 움직임,128,128
221_s0119,1.4033843601285918,-1.8237922536118256,손 꼼지락,32,2
221_s0120,1.8696530405232703,-1.641074435956607,팔 움직임,16,2
221_s0121,1.499121008343501,-1.1733955961040772,손 움직임,32,2
221_s0122,1.2420785860060763,-0.6136788376076303,"상체 움직임, 팔 움직임",24,2
221_s0123,0.7663019389192174,-0.2214089101596743,상체 움직임,8,2
221_s0124,0.7167714831515323,-0.3958567643287995,상체 움직임,8,2
221_s0125,0.9127577697654268,-0.4053479260060258,팔 뻗음,16,2
221_s0126,1.305650996715423,-0.4009520094199791,하품,4,8
221_s0127,1.3125831419354164,-0.5707877988108055,상체 움직임,8,2
221_s0128,1.1534029270757171,-0.8458517959846908,상체 움직임,8,2
221_s0129,1.2684426243854328,-0.5991525946887493,상체 움직임,8,2
221_s0130,1.1237816526999864,-0.3610040013485246,의자 움직임,8,2
221_s0131,1.1367967222378783,-0.0109116706702409,손 꼼지락,32,2
221_s0132,1.5878973837320736,0.1015990177138578,상체 움직임,8,2
221_s0133,1.2530486338008957,-0.6931510933995172,의자 움직임,8,2
221_s0134,0.1494045062674164,-0.5105581477641865,팔 뻗음,16,2
221_s0135,0.2993991765278668,0.0989763760126199,입 움직임,512,512
