name,indiv_feature,global_feature,motion,category1,category2,category3,category4,category5,category6
110_s0024,-1.205948169266911,-0.1955162528199773,의자 흔듬,8,512,1,2,2,2048
110_s0025,-0.751130518871076,0.5320560606564945,의자 흔듬,8,512,1,2,2,2048
110_s0026,-0.4576715211919672,0.9898356153499244,몸 앞으로,8,512,2,2,4,8
110_s0027,-0.0971747492403964,1.2183260170931154,의자 흔듬,8,512,1,2,2,2048
110_s0028,-0.2581977058558817,1.026736772185427,머리 흔듬,128,512,128,2,4,16
110_s0029,-0.0881421707810847,0.9522529938842668,의자 흔듬,8,512,1,2,2,2048
110_s0030,-0.1216934522010776,1.1310667639856795,의자 흔듬,8,512,1,2,2,2048
110_s0031,-0.2013155920531346,1.7284945544569286,엉덩이 들음,8,512,2,2,4,8
110_s0032,-0.4902315516814391,1.7093284897315446,의자 흔듬,8,512,1,2,2,2048
110_s0033,-0.9717888876266983,-0.6966252909516255,머리 만짐,48,512,4,2,4,1024
110_s0034,-1.012684560216795,-0.7219704978673207,얼굴 만짐,48,512,8,2,4,1024
110_s0035,-0.7331146850847663,-0.4463530870434081,몸 움직임,8,512,2,2,4,8
110_s0036,0.259698009340125,0.443296142783653,팔 책상 위로,16,512,2,2,4,256
110_s0037,1.146171099531438,0.595410762925712,의자 흔듬,8,512,1,2,2,2048
110_s0038,0.9080846593882528,0.9064375893585784,몸 움직임,8,512,2,2,4,8
110_s0039,-0.1926869309292884,-0.1675826161462196,의자 흔듬,8,512,1,2,2,2048
110_s0040,-0.6693847862346722,-0.148076767484845,의자 흔듬,8,512,1,2,2,2048
110_s0041,-0.6182511361500432,-0.0265302731262739,머리 만짐,48,512,4,2,4,1024
110_s0042,-0.5948859369556434,0.1316914543806697,얼굴 만짐,48,512,8,2,4,1024
110_s0043,-0.5169773367272738,0.4834367941536081,몸 앞으로 숙임,8,512,2,2,4,8
110_s0044,-0.2416255327510404,1.0987459244353517,의자 흔듬,8,512,1,2,2,2048
110_s0045,-0.1054439760635159,1.6605110868448576,고개 움직임,128,512,128,2,4,16
110_s0046,0.045461013083923,2.2622105564601216,몸 움직임,8,512,2,2,4,8
110_s0047,-0.054832048430692,2.268686304277046,고개 움직임,128,512,128,2,4,16
110_s0048,-0.1165789587117835,2.343778349524912,몸 뒤로 움직임,8,512,2,2,4,8
110_s0049,0.0970334733104198,2.524021247715651,책상 두들김,32,512,2,2,4,264
110_s0050,0.2878265779928585,2.1991966129971696,의자 흔듬,8,512,1,2,2,2048
110_s0051,0.4978982023932751,1.6866361659256637,손 움직임,32,512,2,2,4,8
110_s0052,0.1528825649876587,0.8124181424956807,몸 움직임,8,512,2,2,4,8
110_s0053,-0.1397198199138289,0.3321393230299764,웃음,4,512,8,256,256,32
110_s0054,-0.2088835476637241,0.2276487524126857,의자 흔듬,8,512,1,2,2,2048
110_s0055,-0.0638311917128475,0.3393768749168593,몸 앞으로 숙임,8,512,2,2,4,8
110_s0056,-0.1047709586209507,0.5200248640248925,웃음,4,512,8,256,256,32
110_s0057,-0.7369119574336822,0.9420588218778568,의자 흔듬,8,512,1,2,2,2048
110_s0058,-1.0211835699596017,1.0128368016784788,입술 만짐,48,512,512,2,4,1024
110_s0059,-1.180942895798372,0.1306368729677186,몸 앞으로 숙임,8,512,2,2,4,8
110_s0060,-1.6130220129351,-0.7617993294326879,꽃받침,56,512,16,2,4,16
110_s0061,1.3456122037146574,0.42656630048347,꽃받침 풀음,56,512,16,2,4,16
110_s0062,1.9315236905583744,0.942542102184752,팔 움직임,16,512,2,2,4,8
110_s0063,1.9642047097170043,1.3825616720451257,팔 움직임,16,512,2,2,4,8
110_s0064,1.443807828497058,0.7828442356887862,턱 괴기 & 얼굴 만짐,48,0,24,2,8,1024
110_s0065,1.0173968228444283,0.7102659436111253,의자 흔듬,8,512,1,2,2,2048
110_s0066,0.896248052729357,-0.4911917865606223,의자 흔듬,8,512,1,2,2,2048
110_s0067,0.4717800709910338,0.1948122783936911,의자에 기댐,8,512,1,2,6,2048
110_s0068,0.2526064764967947,-0.0767798830359256,손 움직임,32,512,2,2,4,8
110_s0069,0.8002943637736318,0.8198319844254661,손 움직임,32,512,2,2,4,8
110_s0070,0.3742378100546264,0.0013920392483393,몸 움직임,8,512,2,2,4,8
110_s0071,-1.091300743061999,-1.6578908214883414,의자 흔듬,8,512,1,2,2,2048
110_s0072,-1.4461300969910935,-2.0235733820397264,팔 움직임,16,512,2,2,4,8
110_s0073,0.1553566819050456,-0.0692484297980472,의자 흔듬,8,512,1,2,2,2048
110_s0074,0.2762442798496903,0.1038758531298777,얼굴 만짐,48,512,8,2,4,1024
110_s0075,-0.3211043101189474,0.3600737126498446,입 만짐,512,512,512,2,4,16
110_s0076,-0.8683543128707558,0.7811465129662307,의자 앞으로,8,512,1,2,2,2048
110_s0077,-1.0055067545409162,0.7013490536000734,입 만짐,512,512,512,2,4,16
110_s0078,-0.879999940310241,0.7105218686637452,의자 흔듬,8,512,1,2,2,2048
110_s0079,-0.4083638006417814,1.0707320778474747,몸 앞으로 숙임,8,512,2,2,4,8
110_s0080,-0.3059393989203372,1.0697122837901751,의자 뒤로 움직임,8,512,1,2,2,2048
110_s0081,-0.7058609069807307,1.1613601934940692,의자 흔듬,8,512,1,2,2,2048
110_s0082,-0.1356943997215353,0.880096184664446,팔 움직임,16,512,2,2,4,8
110_s0083,-0.2910338852618764,0.6984505500321497,의자 흔듬,8,512,1,2,2,2048
110_s0084,-0.4132963996041791,0.6611230538537032,팔 움직임,16,512,2,2,4,8
110_s0085,-0.3536768994635629,0.5019511465791889,몸 앞으로 숙임,8,512,2,2,4,8
110_s0086,0.5730911148875653,-0.0132709130723085,의자 흔듬,8,512,1,2,2,2048
110_s0087,0.6783200251956865,0.2276163327643421,의자 흔듬,8,512,1,2,2,2048
110_s0088,0.4667533043924642,0.4647726664209816,팔 움직임,16,512,2,2,4,8
110_s0089,0.5277157387372349,0.4914528536802829,몸 앞으로 숙임,8,512,2,2,4,8
110_s0090,1.833961667224118,1.629614042960077,몸 & 팔 움직임,24,512,2,2,4,8
110_s0091,2.4164512517505634,1.7573282249634097,팔 & 고개 움직임,144,512,130,2,4,24
110_s0092,3.370967059042309,1.2156475685547303,몸 뒤로 움직임,8,512,2,2,4,8
110_s0093,0.2209152951787176,0.4276330569297907,의자 흔듬,8,512,1,2,2,2048
110_s0094,-0.07783707336177,0.4175766128910472,의자 흔듬,8,512,1,2,2,2048
110_s0095,0.0538683661707605,0.5493362255030029,몸 & 팔 움직임,24,512,2,2,4,8
110_s0096,0.0574700688943176,0.4766803136043461,몸 뒤로 움직임,8,512,2,2,4,8
110_s0097,0.0052234071814369,0.5624413665872134,몸 앞으로 숙임,8,512,2,2,4,8
110_s0098,0.0797412277299629,0.2933144670767549,몸 앞뒤로 움직임,8,512,2,2,4,8
110_s0099,-0.278668459742256,0.3915893514569035,고개 움직임,128,512,128,2,4,16
110_s0100,-0.0399979740853299,1.1400801948973125,몸 뒤로 움직임,8,512,2,2,4,8
110_s0101,0.3900741718968469,1.20232215570385,팔 & 손 움직임,48,512,2,2,4,8
110_s0102,0.647347713297331,1.178817443476963,몸 앞으로 숙임,8,512,2,2,4,8
110_s0103,0.5194904869814094,0.8935212648977795,자세 바로 잡음,2,512,2,2,4,8
110_s0104,-0.108039022218867,-0.8223770318882065,자세 바로 잡음,2,512,2,2,4,8
110_s0105,-0.6664713148133883,-1.0698203109122872,팔 움직임,16,512,2,2,4,8
110_s0106,-0.5768739815103753,-0.8951224485146352,의자 흔듬,8,512,1,2,2,2048
110_s0107,0.3377498130116675,0.8454394958284102,팔 움직임,16,512,2,2,4,8
110_s0108,1.0197134262995096,2.189848671257916,의자 앞으로,8,512,1,2,2,2048
110_s0109,1.11809510937597,2.300370562306853,몸 뒤로 움직임,8,512,2,2,4,8
110_s0110,1.278041235973518,2.0750454371790834,팔 움직임,16,512,2,2,4,8
110_s0111,1.3149714107170023,1.1801829292642574,몸 앞으로 숙임,8,512,2,2,4,8
110_s0112,0.3606865356735575,0.8912269761369846,입술 움직임,512,512,512,2,4,16
110_s0113,-1.003956053677516,-1.120821242989433,의자 흔듬,8,512,1,2,2,2048
110_s0114,-1.3658901358360072,-1.2677992362529242,의자 흔듬,8,512,1,2,2,2048
110_s0115,-1.4096659555870474,-1.887090473570698,의자 흔듬,8,512,1,2,2,2048
110_s0116,-1.1561891395704444,-1.2166499754067035,자세 바로 잡음,2,512,2,2,4,8
110_s0117,-0.826903439107259,-1.1115935882363654,의자 흔듬,8,512,1,2,2,2048
110_s0118,-0.2141950078491167,-0.9041182716776004,몸 움직임,8,512,2,2,4,8
110_s0119,0.2108286539936391,-0.5458916165336118,자세 바로 잡음,2,512,2,2,4,8
110_s0120,0.3757362179572157,-0.5480202829628399,의자 흔듬,8,512,1,2,2,2048
110_s0121,1.345006258188673,0.4536529339713606,몸 뒤로 움직임,8,512,2,2,4,8
110_s0122,1.1103665904488085,0.155772881480165,머리 만짐,48,512,4,2,4,1024
110_s0123,0.6872146133710936,-0.1536381542841907,턱 괴기,48,512,16,2,8,1024
110_s0124,0.7362712758452441,0.0079125541296283,의자 흔듬,8,512,1,2,2,2048
110_s0125,0.7039046275235428,0.9182440659599028,몸 앞으로 움직임,8,512,2,2,4,8
110_s0126,0.6027084884636913,-0.4420353382245496,의자 흔듬,8,512,1,2,2,2048
110_s0127,0.8228436371825443,-0.1850221443829381,턱괴기 풀기,48,512,16,2,4,16
110_s0128,-0.5058164247358821,-1.7812949245687142,의자 흔듬,8,512,1,2,2,2048
110_s0129,-0.3479630547510906,-1.8042324518642916,고개 옆으로 돌림,128,512,128,2,4,16
110_s0130,-0.901678306271685,-1.337299220977339,의자 흔듬,8,512,1,2,2,2048
110_s0131,-0.7943195769137458,-1.2031580341893324,손 움직임,32,512,2,2,4,8
110_s0132,-0.3375475881644629,-0.3506945035829182,의자 흔듬,8,512,1,2,2,2048
110_s0133,-0.4036969479551353,-0.6965141253976262,의자 흔듬,8,512,1,2,2,2048
110_s0134,-1.4386535464368957,-1.6452604373141366,의자 흔듬,8,512,1,2,2,2048
110_s0135,-1.166006930662269,-0.5672028651144928,의자 흔듬,8,512,1,2,2,2048
110_s0136,-1.141738413039575,-0.5746658821516386,의자 흔듬,8,512,1,2,2,2048
110_s0137,-1.0567102178509906,-0.374287567856343,의자 흔듬,8,512,1,2,2,2048
110_s0138,-1.0605668288108083,-0.2647981087256253,의자 흔듬,8,512,1,2,2,2048
110_s0139,-1.0572003630126467,-0.3094212902261717,팔 움직임,16,512,2,2,4,8
110_s0140,-0.9904979200759672,-0.5203973702055206,의자 흔듬,8,512,1,2,2,2048
110_s0141,-0.8149545589475874,-0.500860016128585,팔 움직임,16,512,2,2,4,8
110_s0142,-0.3253863584978251,-0.5818443509631603,입술 움직임,512,512,512,2,4,16
110_s0143,0.8064801346465699,0.4725174562168508,자세 바로 잡음,2,512,2,2,4,8
110_s0144,1.145217238667948,1.3630814760572538,귀 만짐,48,512,64,2,4,1024
110_s0145,1.6191557624181114,1.74876191678001,고개 & 몸 뒤로 돌림,136,2048,130,2,4,24
110_s0146,0.1438349627540743,0.4168599196885889,하품함,4,512,8,2,128,128
110_s0147,0.1109830639537973,0.6699382372383015,몸 앞으로 숙임,8,512,2,2,4,8
110_s0148,0.0979400392146452,0.634038753252445,의자 흔듬,8,512,1,2,2,2048
110_s0149,0.4393706669446622,-0.2985004532414285,몸 앞으로 숙임,8,512,2,2,4,8
110_s0150,0.1782520027050908,-0.4743090406797818,고개 움직임,128,512,128,2,4,16
110_s0151,0.7623371265891595,-0.1039807536239898,"고개, 몸 & 팔 움직임",144,512,130,2,4,24
110_s0152,0.9877024336862048,0.452046394905991,고개 옆으로 돌림,128,512,128,2,4,16
110_s0153,1.06612883254276,0.529174133741446,필 & 손 움직임,48,512,2,2,4,8
110_s0154,1.167143367742455,0.459379108204719,손 만지작거림,32,512,2,2,4,1024
110_s0155,1.1296405699335068,0.473474183954602,의자 흔듬,8,512,1,2,2,2048
110_s0156,-0.0342297081535435,0.5805116581554749,몸 뒤로 움직임,8,512,2,2,4,8
110_s0157,-0.4713204622665606,0.0359087779060486,의자 흔듬,8,512,1,2,2,2048
110_s0158,-0.327140309856019,-0.1440755885165055,자세 바로 잡음,2,512,2,2,4,8
110_s0159,-1.025029200722169,0.0010594702983315,머리 만짐,48,512,4,2,4,1024
110_s0160,-1.257097597944254,0.0047609876347893,몸 움직임,8,512,2,2,4,8
110_s0161,-0.9351668597573966,0.2550015572867709,팔 움직임,16,512,2,2,4,8
110_s0162,-0.1197691843985939,0.126014812263899,팔 & 고개 움직임,144,512,130,2,4,24
110_s0163,-0.1652791587937863,0.0259770074503162,손 만지작거림,32,512,2,2,4,1024
110_s0164,-0.4749580517696884,-0.2699504418258384,하품함,4,512,8,2,128,128
110_s0165,-0.6282985423230503,-0.5289590477315609,꽃받침,56,512,16,2,4,16
110_s0166,-0.5227665711875235,0.2828933522321717,팔 움직임,16,512,2,2,4,8
110_s0167,-0.4430993915848291,0.5596959406335936,몸 앞으로 숙임,8,512,2,2,4,8
110_s0168,0.9840042613307554,1.4664194423802144,자세 바로 잡음,2,512,2,2,4,8
110_s0169,1.7019026950874614,1.5748514293997102,의자 흔듬,8,512,1,2,2,2048
110_s0170,1.8502197329128192,1.2925228674443392,입술 움직임,512,512,512,2,4,16
110_s0171,2.083237491164573,0.5144619692353647,의자 흔듬,8,512,1,2,2,2048
110_s0172,1.866545357517449,0.1774639095612033,의자 흔듬,8,512,1,2,2,2048
110_s0173,0.2889055507973581,-0.4645306399304674,팔 움직임,16,512,2,2,4,8
110_s0174,0.1938202745664589,-0.5523129058709059,몸 앞으로 숙임,8,512,2,2,4,8
110_s0175,-0.3092399455980065,-0.745043809439303,의자 흔듬,8,512,1,2,2,2048
110_s0176,-0.8488596255687078,-1.132131043222589,호출 버튼 누름,0,0,0,0,0,0
110_s0177,-0.2294791935092397,-1.0445089036460244,진행자 개입,0,0,1,0,0,0
110_s0178,-0.8557938791011961,-1.133210685744663,고개 옆으로 돌림,128,512,128,2,4,16
110_s0179,1.026787293090597,1.2386398286907263,몸 앞으로 숙임,8,512,2,2,4,8
110_s0180,-0.094083334669453,0.6069435028457717,몸 뒤로 움직임,8,512,2,2,4,8
110_s0181,-0.0853961025720162,0.2927524835353448,의자 흔듬,8,512,1,2,2,2048
110_s0182,0.3079012753189166,-0.1985609862439068,자세 바로 잡음,2,512,2,2,4,8
110_s0183,0.5590173697278361,-0.3508909895255202,입술 움직임,512,512,512,2,4,16
110_s0184,0.5164994541137321,-0.8083707509243183,고개 옆으로 기댐,128,512,128,2,4,16
110_s0185,0.8444896052292975,-0.8745201777213106,의자 앞으로 당김,8,512,1,2,2,2048
110_s0186,1.695544213944234,-0.434638828352709,담요 덮음,1,1024,1,2,2,4
110_s0187,2.0550581087385216,-0.2175237906306042,하품함,4,512,8,2,128,128
110_s0188,2.624466057788533,0.7619307879744169,의자 앞으로 당김,8,512,1,2,2,2048
110_s0189,1.9112262130087068,1.6662219935319764,눈 만짐,48,512,2048,2,4,1024
110_s0190,1.031583083498231,2.172358008374448,팔 움직임,16,512,2,2,4,8
110_s0191,0.911582032103874,1.7656458087144642,몸 앞으로 숙임,8,512,2,2,4,8
110_s0192,1.3633416825167717,1.2051251538823111,팔 움직임,16,512,2,2,4,8
110_s0193,1.148696257095955,0.4191411801932644,팔 움직임,16,512,2,2,4,8
110_s0194,0.9914195612009212,0.2054040109481934,의자에 기댐,8,512,1,2,6,2048
110_s0195,0.3107007652241376,0.24891646330305,의자 흔듬,8,512,1,2,2,2048
110_s0196,0.1597144915658871,0.8119121113238014,팔 움직임,16,512,2,2,4,8
110_s0197,0.030872712347774,1.126177678024858,의자 흔듬,8,512,1,2,2,2048
110_s0198,-0.2774267946699752,1.0174116664320456,얼굴 만짐,48,512,8,2,4,1024
110_s0199,0.4268502103440523,1.2664822726786296,의자 흔듬,8,512,1,2,2,2048
110_s0200,0.7052782520628255,1.401241732934084,얼굴 만짐,48,512,8,2,4,1024
110_s0201,-1.0808000257946746,-0.3468667420564958,의자 흔듬,8,512,1,2,2,2048
110_s0202,-2.077120672092114,-1.4666950925352105,의자 흔듬,8,512,1,2,2,2048
110_s0203,-1.6718163353627684,-1.8238777633777516,머리 만짐,48,512,4,2,4,1024
110_s0204,-1.0692882547786862,-1.3767601068679596,팔 움직임,16,512,2,2,4,8
110_s0205,-0.8322433993087919,-1.330042257946468,의자 흔듬,8,512,1,2,2,2048
110_s0206,-0.4616475795906652,-1.5124247767240149,고개 옆으로 돌림,128,512,128,2,4,16
110_s0207,-0.4562800235862962,-1.6468597563417826,의자 뒤로 움직임,8,512,1,2,2,2048
110_s0208,-0.119558086924264,-1.307963081315065,의자 흔듬,8,512,1,2,2,2048
110_s0209,-0.1055123891293353,-1.4102600306141837,하품함,4,512,8,2,128,128
110_s0210,-0.0150938138915786,-1.3068737365171026,팔 움직임,16,512,2,2,4,8
110_s0211,0.2320210352664996,-0.6660737293525945,고개 돌림,128,512,128,2,4,16
110_s0212,0.2049165630878441,-0.6680051175351149,의자 움직임,8,512,1,2,2,2048
110_s0213,0.0937940908293033,-0.8783867781213618,고개 움직임,128,512,128,2,4,16
110_s0214,-1.2160795035135417,-0.2235228833338494,의자 흔듬,8,512,1,2,2,2048
110_s0215,-1.3160492667180348,-0.2028634303137329,고개 두리번거림,128,512,128,2,4,16
110_s0216,-1.5782367272807991,-0.2231906123647374,담요 덮음,1,1024,1,2,2,4
110_s0217,-1.525066472079576,-0.3891617653422028,몸 앞으로 숙임,8,512,2,2,4,8
110_s0218,-1.2772294289308457,-0.8637082108812247,자세 바로 잡음,2,512,2,2,4,8
110_s0219,0.2430305947178397,0.7798014014016156,자세 바로 잡음,2,512,2,2,4,8
110_s0220,0.0314105249919989,1.2782698921267506,몸 움직임,8,512,2,2,4,8
110_s0221,0.8323106083565994,-0.3679616425435641,의자 흔듬,8,512,1,2,2,2048
110_s0222,0.5278244653231119,-0.1045077584474099,머리 & 팔 움직임,144,512,130,2,4,24
110_s0223,0.3426248589713707,-0.1871416366374048,머리 움직임,128,512,128,2,4,16
110_s0224,-0.4094559087450901,-0.7055300081633642,몸 뒤로 움직임,8,512,2,2,4,8
110_s0225,-0.0137775072072523,-0.2743627713615043,몸 뒤로 움직임,8,512,2,2,4,8
110_s0226,-0.0490304247387863,-0.4834269374329738,몸 앞뒤로 움직임,8,512,2,2,4,8
110_s0227,-0.2080783822741748,-0.8958089127969577,몸 앞으로 숙임,8,512,2,2,4,8
110_s0228,-0.7050061787591928,-1.3619317427740345,입술 움직임,512,512,512,2,4,16
110_s0229,-0.6670852337373033,-1.7458758038259632,의자 흔듬,8,512,1,2,2,2048
110_s0230,-0.2922959025046618,-1.913099846723861,자세 바로 잡음,2,512,2,2,4,8
110_s0231,0.486237168803524,-0.7298306417426826,입술 & 고개 움직임,640,512,514,2,4,16
110_s0232,0.2224654358457383,-0.6279681403266614,자세 바로 잡음,2,512,2,2,4,8
110_s0233,0.6861290263732324,-0.2160811574690961,몸 앞뒤로 움직임,8,512,2,2,4,8
110_s0234,0.3297300419646739,-0.407182788990919,머리 흔듬,128,512,128,2,4,16
110_s0235,-0.9819313215410724,-1.964448375098493,몸 움직임,8,512,2,2,4,8
110_s0236,-0.9338408719127088,-1.952427087777605,고개 돌림,128,512,128,2,4,16
110_s0237,-1.7580884067549865,-1.8069437440977345,의자 흔듬,8,512,1,2,2,2048
110_s0238,-0.8320103193844997,-1.1842363674066876,고개 앞으로 숙임,128,512,128,2,4,16
110_s0239,0.5939594433908773,-0.3189663646491309,몸 뒤로 움직임,8,512,2,2,4,8
110_s0240,1.228283027890696,0.0672841395277141,움직임,0,512,0,2,4,0
110_s0241,1.2370645396508284,0.0129802719588317,하품함,4,512,8,2,128,128
110_s0242,1.0432381222612015,0.0015785935731223,몸 앞으로 숙임,8,512,2,2,4,8
110_s0243,0.9297268702242216,1.1236579033547591,자세 바로 잡음,2,512,2,2,4,8
110_s0244,2.551994652647515,1.156599808111957,머리 움직임,128,512,128,2,4,16
110_s0245,1.848803195278056,0.6004350103219116,자세 바로 잡음,2,512,2,2,4,8
110_s0246,2.467585791792148,0.627186169158952,고개 아래로 숙임,128,2048,128,2,4,16
110_s0247,1.887007676687092,-0.1803210888994847,고개 돌림,128,512,128,2,4,16
