name,indiv_feature,global_feature,motion,category1,category2,category3,category4,category5,category6
107_s0061,0.0330695844097795,-0.8154406234100717,입 움직임,512,512,512,2,4,16
107_s0062,0.0877557719419713,-0.5985458993104953,자세 바로잡기,2,512,2,2,4,8
107_s0063,-0.3565124647556341,0.9821257985999856,의자 흔들기,8,512,1,2,2,2048
107_s0064,-0.6141202358063373,1.2384884703376218,의자 흔들기,8,512,1,2,2,2048
107_s0065,-1.1335838993330385,0.4283779457188112,몸 움직임,8,512,2,2,4,8
107_s0066,0.7201188666923218,-1.3315033618022392,몸 움직임,8,512,2,2,4,8
107_s0067,0.4434342886872774,-0.7136392727188983,입술 움직임,512,512,512,2,4,16
107_s0068,-0.5964504179976595,-0.3431504492177361,팔 & 손 움직임,48,512,2,2,4,8
107_s0069,0.3292965279272728,-0.2545988029267427,자세 바로잡기,2,512,2,2,4,8
107_s0070,0.8204165680638942,-0.6278875641546355,입술 움직임,512,512,512,2,4,16
107_s0071,0.7805865744464827,-0.749457806496004,손 움직임,32,512,2,2,4,8
107_s0072,-0.3790727834961543,-0.6288710016472008,몸 움직임,8,512,2,2,4,8
107_s0073,-0.5417946326958762,-0.6031185305509271,손 움직임,32,512,2,2,4,8
107_s0074,-0.5423799616948736,-0.7938646587666081,손 움직임,32,512,2,2,4,8
107_s0075,0.6240804825558501,-1.1716041312390888,입술 움직임,512,512,512,2,4,16
107_s0076,0.5978727058271406,-0.991733126919858,팔 & 손 움직임,48,512,2,2,4,8
107_s0077,0.4006106053407262,-0.8067093599054896,입 움직임,512,512,512,2,4,16
107_s0078,0.7092876457257183,0.3717268584132692,몸 움직임,8,512,2,2,4,8
107_s0079,0.5105202690720977,0.6971164470096956,팔 & 손 움직임,48,512,2,2,4,8
107_s0080,0.4892462778382441,0.8936301858763179,입술 움직임,512,512,512,2,4,16
107_s0081,-0.0254644213519344,-1.543586737278464,자세 바로잡기,2,512,2,2,4,8
107_s0082,-0.6702330212253647,1.090098047666068,자세 바로잡기,2,512,2,2,4,8
107_s0083,-0.7412191646995456,0.391844788855981,손 움직임,32,512,2,2,4,8
107_s0084,-0.4153464339615551,0.3820476761935712,입술 움직임,512,512,512,2,4,16
107_s0085,0.4763714406034116,-0.2084704307878106,손 움직임,32,512,2,2,4,8
107_s0086,0.8605858980549461,-0.2778225320158526,몸 움직임,8,512,2,2,4,8
107_s0087,1.203425771361937,-0.5911378883660594,입 움직임,512,512,512,2,4,16
107_s0088,0.8167056428775267,-0.7926227291746145,손 움직임,32,512,2,2,4,8
107_s0089,0.2748562699281721,-0.4500918617353833,입술 움직임,512,512,512,2,4,16
107_s0090,0.6361473516140738,-0.9118450341605364,자세 바로잡기,2,512,2,2,4,8
107_s0091,1.6788868481766197,-2.119934352350566,몸 움직임,8,512,2,2,4,8
107_s0092,1.8303290407874984,-2.367591943696362,입술 움직임,512,512,512,2,4,16
107_s0093,1.604465962988545,-2.369213652436634,얼굴 만짐,48,512,8,2,4,1024
107_s0094,-0.3089070608242271,-0.7880531110094335,몸 움직임,8,512,2,2,4,8
107_s0095,-1.6473604417380583,0.3850481596250609,손 움직임,32,512,2,2,4,8
107_s0096,-1.7138602972645185,0.5259069099289487,입 움직임,512,512,512,2,4,16
107_s0097,-1.5903308992879954,-0.1990528585865687,손 움직임,32,512,2,2,4,8
107_s0098,-1.5878078051853326,-0.4172349397318293,몸 움직임,8,512,2,2,4,8
107_s0099,-1.3199874295346508,0.0078663856852241,손 움직임,32,512,2,2,4,8
107_s0100,-1.0155449476100693,-0.806861419088631,자세 바로잡기,2,512,2,2,4,8
107_s0101,-0.277629339219543,-1.4638702717381566,손 움직임,32,512,2,2,4,8
107_s0102,-0.0915849616644173,-1.542771775960541,손 움직임,32,512,2,2,4,8
107_s0103,-0.078903973198224,-1.4211817867771326,입술 움직임,512,512,512,2,4,16
107_s0104,-0.3257176701696508,0.6823654493162367,팔 움직임,16,512,2,2,4,8
107_s0105,0.3244679249661339,0.7648514589007,자세 바로잡기,2,512,2,2,4,8
107_s0106,0.8469090253801187,0.7002492148797013,입술 움직임,512,512,512,2,4,16
107_s0107,0.4826516596805024,-0.9403356636586852,자세 바로잡기,2,512,2,2,4,8
107_s0108,0.2858705946994781,-0.8250346417517206,의자 흔들기,8,512,1,2,2,2048
107_s0109,-1.3258860909572054,-1.3752110232383146,의자 흔들기,8,512,1,2,2,2048
107_s0110,-0.4805785269167266,-0.937005927894943,몸 움직임,8,512,2,2,4,8
107_s0111,-0.8378016250355185,-1.2238823214386891,입술 움직임,512,512,512,2,4,16
107_s0112,0.599435323696211,-1.361603807331689,몸 움직임,8,512,2,2,4,8
107_s0113,0.7782276528711068,-1.5834789675953602,입술 움직임,512,512,512,2,4,16
107_s0114,1.150127701695013,-2.1526883094867024,의자 흔들기,8,512,1,2,2,2048
107_s0115,0.9239117812984045,-1.4703371607538709,얼굴 만짐,48,512,8,2,4,1024
107_s0116,0.4724712025846074,-1.6951818057317882,의자 흔들기,8,512,1,2,2,2048
107_s0117,0.4064139744839416,-1.5915963772863817,몸 움직임,8,512,2,2,4,8
107_s0118,0.4392784456295762,-0.3834529106493526,입술 움직임,512,512,512,2,4,16
107_s0119,0.5287702237861123,0.8300851669953375,의자 흔들기,8,512,1,2,2,2048
107_s0120,1.0511522190381164,1.3100553259883954,팔 & 입 움직임,528,512,514,2,4,24
107_s0121,0.4786973255056534,0.8533770202861048,입술 움직임,512,512,512,2,4,16
107_s0122,0.2586773750718981,-0.0152379440373438,몸 움직임,8,512,2,2,4,8
107_s0123,0.5391563718847978,-1.0796311990518042,입술 움직임,512,512,512,2,4,16
107_s0124,0.9944977845051476,1.1079613132899953,몸 움직임,8,512,2,2,4,8
107_s0125,1.0699339098000606,0.5228888474873915,몸 움직임,8,512,2,2,4,8
107_s0126,1.0775961456829275,-0.222860144256782,의자 흔들기,8,512,1,2,2,2048
107_s0127,0.8626731304500007,-0.3020841347475028,의자 흔들기,8,512,1,2,2,2048
107_s0128,0.8697151150572239,-0.3098604809087339,입술 움직임,512,512,512,2,4,16
107_s0129,0.8107273371610443,-0.2153626775353109,입술 움직임,512,512,512,2,4,16
107_s0130,0.704042397311828,-1.030377021534472,몸 움직임,8,512,2,2,4,8
107_s0131,1.194010744218548,-1.4497654465182872,의자 흔들기,8,512,1,2,2,2048
107_s0132,1.03150544554583,-1.330933395785288,입술 움직임,512,512,512,2,4,16
107_s0133,1.230262857518787,-0.876602387181688,몸 움직임,8,512,2,2,4,8
107_s0134,1.398067633621053,-0.3718769970108918,몸 움직임,8,512,2,2,4,8
107_s0135,1.521926410228826,-0.5097879182300761,입 움직임,512,512,512,2,4,16
107_s0136,1.5266614486030956,-0.3603831151784799,입 만짐,512,512,512,2,4,16
107_s0137,1.729323621830049,-0.4417518422488015,몸 움직임,8,512,2,2,4,8
107_s0138,2.106757768771463,-0.7706742657971835,얼굴 만짐,48,512,8,2,4,1024
107_s0139,1.5040428338662364,0.1405452806157454,입술 움직임,512,512,512,2,4,16
107_s0140,1.210517120283059,0.0814549570081407,몸 움직임,8,512,2,2,4,8
107_s0141,0.6904179750559962,1.0508759236118743,자세 바로잡기,2,512,2,2,4,8
107_s0142,0.4174471772968759,-0.502367719902338,몸 움직임,8,512,2,2,4,8
107_s0143,0.2692604904311052,-1.3351555770952812,몸 움직임,8,512,2,2,4,8
107_s0144,0.29046585576655,-1.5034948723119137,얼굴 만짐,48,512,8,2,4,1024
107_s0145,0.286314191515742,-1.0657033641580718,몸 움직임,8,512,2,2,4,8
